Parcel,XCoord,YCoord,Total_Assessment
70928323024,805339.3414,472983.405,714400
70928323032,805337.262,473069.9166,676100
70928323040,805335.6579,473131.1404,596000
70928323058,805334.2116,473190.0983,758700
70928323066,805332.6413,473255.96,632500
70928323074,805231.2195,473230.979,491300
70928323082,805167.3669,473231.0889,608300
70928323090,805197.3856,473129.1089,758500
70928323107,805197.4765,473048.12100000004,451000
70928323115,805164.5033,472952.9135,381600
70928323123,805229.7672,472948.1567,475000
70928324022,805270.7992,472586.5422,578300
70928324030,805316.2993,472625.1359,484400
70928324048,805347.9368,472664.0388,473200
70928324056,805382.2583,472716.7303,487700
70928324064,805286.7299,472733.2863,516100
70928324072,805239.0564,472760.3706,494800
70928324080,805189.7086,472782.2281,390700
70928324098,805137.075,472778.1931,555400
70928324105,805111.4441,472665.7386,536100
70928324113,805177.6751,472628.2492,536000
70929101015,805201.9188,477650.2708,263000
70929101023,805151.9195,477649.9157,345100
70929101031,805101.9203,477649.5607,285500
70929101049,805051.9211,477649.2057,314500
70929101057,805001.9218,477648.8507,358300
70929101065,804939.4228,477648.407,319200
70929101073,804865.9237,477647.8852,303200
70929101081,804803.4247,477647.4415,406300
70929101099,804802.2335,477527.4299,435800
70929101106,804852.2328,477527.785,397900
70929101114,804902.2321,477528.14,340500
70929101122,804952.2313,477528.495,334600
70929101130,805002.2305,477528.85,347000
70929101148,805052.2298,477529.205,362900
70929101156,805102.229,477529.56,352500
70929101164,805152.2283,477529.915,364300
70929101172,805202.2275,477530.2699,452000
70929103011,803379.5731,477679.2185,305600
70929103029,803417.0718,477589.9469,247400
70929103037,803416.7914,477517.8527,414100
70929103045,803416.7125,477445.3601,266000
70929103053,803416.4709,477372.5384,359200
70929103061,803390.8722,477298.2535,314400
70929103079,803387.6701,477221.2316,238900
70929103087,803481.1544,477256.1966,418900
70929103095,803572.1788,477220.1093,315200
70929103102,803572.3985,477297.5727,280000
70929103110,803561.9555,477374.3085,315000
70929103128,803568.1032,477445.4592,306300
70929103136,803578.0967,477603.1972,448300
70929103144,803707.7144,477628.5502,361100
70929103152,803802.2818,477667.5169,360900
70929103160,803876.6128,477661.3983,331100
70929103178,803938.2146,477660.55299999996,292000
70929103186,803999.3541,477659.8277,400800
70929103194,804060.7659,477658.7043,410000
70929103201,804123.4035,477658.0223,373800
70929103219,804190.5016,477656.9862,363400
70929103227,803460.3796,477679.1917,231100
70929104019,802644.7742,477249.266,404500
70929104027,802724.0778,477248.1066,411000
70929104035,802801.2762,477246.95,395900
70929104043,802880.5059999999,477245.7428,364000
70929104051,802958.4726,477244.4187,413100
70929104069,803032.9587,477243.3193,444600
70929104077,803107.3483,477242.24799999996,416200
70929104085,803179.1439,477241.4489,325000
70929104093,803179.3968,477361.5531,328000
70929104100,803107.7077,477363.2865,400300
70929104118,803033.0207,477364.3481,397300
70929104126,802958.7287,477365.4324,432200
70929104134,802880.7254,477366.73600000003,381000
70929104142,802789.0271,477362.749,445200
70929104150,802675.9486,477362.2092,449600
70929104168,802646.8655,477460.2406,427100
70929104176,802676.5776,477557.4131,411000
70929104184,802789.3058,477553.6542,447800
70929104192,802880.8331,477547.305,316200
70929104209,802958.9338,477546.4549,400800
70929104217,803033.2264,477545.643,393800
70929104225,803108.1452,477544.9311,400900
70929104233,803179.5995,477544.4432,310600
70929104241,803180.0589,477668.7169,278300
70929104259,803108.5215,477668.5793,261700
70929104267,803033.344,477667.6533,331600
70929104275,802959.1473,477666.8605,279400
70929104283,802880.9375,477666.9613,264800
70929104291,802800.2521,477668.0339,280000
70929104308,802722.772,477668.8353,277600
70929104316,802644.8189,477669.7152,340300
70929105017,802699.6337,477089.2167,321100
70929105025,802699.5975,477015.6032,318000
70929105033,802699.5672,476942.8158,290000
70929105041,802699.695,476871.4586,350600
70929105059,802699.6301,476800.4323,317700
70929105067,802699.6259,476729.1925,398300
70929105075,802699.7395,476659.4518,365200
70929105083,802699.7609,476585.9648,337100
70929105091,802700.1036,476501.7797,338600
70929105108,802699.8941,476427.9909,284600
70929105116,802699.8701,476354.8325,377600
70929105124,802699.8557,476282.8398,279900
70929105132,802699.734,476210.5762,400900
70929105140,802700.1094,476136.3707,294300
70929105158,802828.3388,476135.4058,270900
70929105166,802828.9035,476209.7667,270600
70929105174,802828.9858,476282.3817,367000
70929105182,802828.9617,476354.5754,307800
70929105190,802828.9473,476427.456,352600
70929105207,802829.1177,476501.1459,298600
70929105215,802828.9552,476585.6468,346300
70929105223,802829.0351,476659.1196,302700
70929105231,802829.0178,476728.6634,368100
70929105249,802829.1208,476799.6015,397500
70929105257,802829.2812,476870.8009,419600
70929105265,802829.2541,476942.3769,299000
70929105273,802829.3822,477015.3302,288300
70929105281,802828.7275,477088.3139,435600
70929106015,803020.8661,477085.4767,411400
70929106023,803020.3977,477013.9657,288800
70929106031,803020.3423,476942.0997,290000
70929106049,803020.2234,476868.4528,376500
70929106057,803020.2828,476795.9233,255400
70929106065,803019.9709,476723.6934,323100
70929106073,803020.0256,476651.9312,376600
70929106081,803020.0191,476581.6272,398100
70929106099,803019.787,476500.0657,294300
70929106106,803019.7301,476426.7811,315800
70929106114,803019.7093,476354.4306,293600
70929106122,803019.7198,476281.9087,314400
70929106130,803019.6681,476209.0082,300900
70929106148,803020.0296,476133.6226,352000
70929106156,803149.5912,476133.2707,271500
70929106164,803149.9713,476209.0369,263000
70929106172,803150.0357,476282.1625,276700
70929106180,803150.0390000001,476354.7607,333200
70929106198,803150.072,476426.9373,297000
70929106205,803150.1413,476500.0172,284000
70929106213,803150.3348,476582.1014,253900
70929106221,803150.2687,476652.8298,277900
70929106239,803150.1376,476724.24299999996,217500
70929106247,803150.3711,476796.3438,253300
70929106255,803150.2373,476868.94700000004,258300
70929106263,803150.2779,476942.2225,243400
70929106271,803150.2573,477013.6692,260300
70929106289,803149.7963,477084.5973,292800
70929107013,803710.5444,477014.3841,281500
70929107021,803719.9291,477090.781,301000
70929107039,803616.7607,477045.4951,316200
70929107047,803541.2413,477045.8242,350800
70929107055,803470.3215,477046.3009,505000
70929107063,803385.4133,477078.6086,389300
70929107071,803385.3836,477006.1467,315500
70929108011,804167.3675,477398.1263,0
70929108029,804176.1978,477482.1383,355600
70929108037,804092.0557,477469.7937,316400
70929108045,804030.1002,477466.62799999997,325000
70929108053,803970.4699,477467.3141,316400
70929108061,803910.0981,477467.9942,320400
70929108079,803849.2842,477467.9936,380000
70929108087,803767.3447,477453.2683,391700
70929108095,803753.9216,477365.7264,346400
70929108102,803756.4011,477292.8937,431400
70929108110,803759.5947,477218.3577,404000
70929108128,803868.4508,477295.8335,374400
70929108136,803944.3079,477330.0512,339200
70929108144,804020.1383,477334.6812,306800
70929108152,804090.6208,477326.8617,365700
70929108160,804175.1269,477312.7354,645000
70929109019,805202.9992,477230.2679,278700
70929109027,805202.6904,477350.2687,317700
70929109035,805152.6912,477349.9137,380000
70929109043,805102.692,477349.5587,277500
70929109051,805052.6927,477349.2037,287500
70929109069,805002.6935,477348.8487,368900
70929109077,804952.6942,477348.4937,351400
70929109085,804902.695,477348.1387,338400
70929109093,804852.6957,477347.7838,240600
70929109100,804802.6965,477347.4288,369100
70929109118,804815.505,477227.5166,436600
70929109126,804890.5039,477228.0491,506300
70929109134,804953.0029,477228.4929,355800
70929109142,805003.0022,477228.848,372900
70929109150,805053.0014,477229.203,361800
70929109168,805103.0007,477229.5579,366900
70929109176,805152.9999,477229.9129,374900
70929110016,804800.5805,477046.715,367800
70929110024,804803.016,476926.6967,422900
70929110032,804852.4986,476927.0907,307600
70929110040,804902.4914,476927.5161,315700
70929110058,804952.4395,476927.7016,423500
70929110066,805002.7691,476928.1196,475000
70929110074,805052.5398,476928.5829,339900
70929110082,805101.7589,476928.8827,524500
70929110090,805151.8656,476929.0981,387900
70929110107,805202.0616,476929.6047,408000
70929110115,805186.9153,477049.9264,381600
70929110123,805111.7847,477049.3497,424300
70929110131,805049.7032,477048.9001,386500
70929110149,804999.7859,477048.3752,335600
70929110157,804949.7763,477047.8986,314100
70929110165,804899.9281,477047.6508,389600
70929110173,804849.8387,477047.1656,363300
70929111014,804358.8847,477129.7991,0
70929111022,804343.5717,477061.8073,0
70929111030,804323.0886,476990.9598,349100
70929111048,804301.1696,476918.641,403400
70929111056,804277.277,476849.6187,450500
70929111064,804254.4879,476780.8456,357100
70929111072,804233.9732,476710.515,383200
70929111080,804224.2548,476637.3029,311400
70929111098,804225.0501,476560.0471,352500
70929111105,804225.3683,476500.6951,215100
70929111113,804226.2946,476441.4246,408500
70929111121,804223.1137,476380.9917,335000
70929111139,804215.2981,476314.2936,297100
70929111147,804212.1028,476227.4886,438300
70929111155,804305.4441,476257.5474,289500
70929111163,804348.7177,476325.9987,398600
70929111171,804365.1939,476384.4203,278500
70929111189,804361.0001,476442.6834,322500
70929111197,804360.3022,476501.9039,344900
70929111204,804359.7581,476561.2201,370700
70929111212,804356.5272,476637.833,375300
70929111220,804364.7297,476707.2443,413100
70929111238,804387.0854,476782.3495,449900
70929111246,804468.0626,476828.4836,380800
70929111254,804402.1281,476886.2264,376700
70929111262,804415.2578,477011.1857,304800
70929111270,804499.2498,477084.7348,413000
70929111288,804565.3675,476999.5799,387400
70929111296,804593.1557,476904.5453,315700
70929111303,804674.9451,476923.6274,291000
70929111311,804663.5584,477005.1433,492100
70929111329,804654.4367,477069.7743,304200
70929111337,804645.3408,477129.7027,392000
70929112012,804090.8388,477140.7096,306800
70929112020,804031.4735,477117.0437,263700
70929112038,803975.0521,477109.3448,323600
70929112046,803936.5878,477076.234,369300
70929112054,803907.8984,477034.5796,298600
70929112062,803898.6087,476984.9094,308000
70929112070,803907.328,476929.2834,365900
70929112088,803903.8966,476868.8424,316100
70929112096,803900.4301,476808.4457,280400
70929112103,803897.2962,476748.5797,297000
70929112111,803894.0015,476688.4388,338900
70929112129,803890.662,476628.8743,374000
70929112137,803889.4279,476558.6379,325500
70929112145,803889.7662,476499.0555,538200
70929112153,803890.0519,476438.9451,315000
70929112161,803890.8213,476377.4006,377300
70929112179,803888.4589,476309.8355,305700
70929112187,803874.9551,476220.6897,318700
70929112195,803961.0734,476228.5878,431800
70929112202,804045.817,476222.2141,318400
70929112210,804031.0623,476311.9094,374800
70929112228,804027.797,476379.9688,344200
70929112236,804026.9052,476440.2419,312100
70929112244,804026.4916,476499.5118,272600
70929112252,804026.3990000001,476558.8701,347900
70929112260,804028.7984,476630.7541,321600
70929112278,804036.6749,476694.9959,377600
70929112286,804046.8514,476760.0545,418700
70929112294,804059.0308,476823.1601,454300
70929112301,804071.9334,476889.2268,352300
70929112319,804098.0941,476948.6613,446300
70929112327,804126.0883,477004.5529,325100
70929112335,804158.5269,477062.6527,311100
70929112343,804174.316,477148.7354,328600
70929113010,802699.3744,476000.0418,349000
70929113028,802698.7218,475926.1783,311600
70929113036,802698.4122,475853.5334,252400
70929113044,802698.1776,475782.7025,285800
70929113052,802697.84,475712.5971,329500
70929113060,802697.5524,475642.1497,278000
70929113078,802697.2127,475572.1155,302100
70929113086,802697.0681,475502.5694,287100
70929113094,802696.7540000001,475432.8258,382200
70929113101,802696.3825,475362.2431,370300
70929113119,802696.2954,475290.8833,324900
70929113127,802696.2182,475217.9,265500
70929113135,802825.1607,475216.4525,286900
70929113143,802825.9564,475289.7241,323900
70929113151,802826.0336,475361.2312,222200
70929113169,802826.396,475431.6132,270200
70929113177,802826.7023,475501.5819,272200
70929113185,802826.8359999999,475571.0535,280600
70929113193,802827.1666,475640.7894,324900
70929113200,802827.4438,475711.1648,361800
70929113218,802827.7744,475781.4229,290400
70929113226,802827.9996,475852.4541,274800
70929113234,802828.3006,475925.225,368600
70929113242,802828.061,475999.11,341100
70929114018,803018.8551,475997.1668,375500
70929114026,803018.1172,475924.0576,302900
70929114034,803017.8316,475851.5828,321000
70929114042,803017.6733,475780.4868,245800
70929114050,803017.2057,475710.4758,291100
70929114068,803017.1319,475639.9117,252700
70929114076,803016.7652,475565.9158,320000
70929114084,803016.4402,475492.7793,222500
70929114092,803016.2263,475422.8303,253300
70929114109,803015.9275,475352.9001,322700
70929114117,803015.7455,475282.2225,244800
70929114125,803015.8114,475211.9636,244400
70929114133,803147.1661,475210.2333,265000
70929114141,803147.8238,475280.7554,264200
70929114159,803147.8615,475351.7362,233700
70929114167,803148.0236,475421.7704,225500
70929114175,803148.0969,475491.74700000003,252800
70929114183,803148.2797,475564.88399999996,231100
70929114191,803148.5036,475639.3084,215500
70929114208,803148.4299,475709.9243,270200
70929114216,803148.7669,475779.9873,236100
70929114224,803148.7823,475851.4101,237600
70929114232,803148.9249,475923.8594,300400
70929114240,803148.7517,475997.1578,242100
70929115016,803972.5742,476058.7784,382700
70929115024,803872.6756,476060.8742,279400
70929115032,803872.6317,475961.8309,301400
70929115040,803850.8711,475877.8821,379900
70929115058,803801.1264,475823.4853,381600
70929115066,803747.4914,475773.7344,415000
70929115074,803728.3868,475701.9666,308200
70929115082,803723.7352,475629.7953,310700
70929115090,803716.3189,475541.8806,299100
70929115107,803807.423,475570.8269,387200
70929115115,803859.9437,475616.3561,301000
70929115123,803901.8654,475656.1185,294000
70929115131,803939.0547,475700.9408,293300
70929115149,803972.2812,475748.9548,402000
70929115157,803999.8173,475800.8362,373700
70929115165,804022.255,475878.9725,392500
70929115173,804016.8541,475962.0761,468900
70929115181,804054.7328,476059.3704,427600
70929116014,804593.0723,476731.4034,336000
70929116022,804544.7625,476646.8861,322500
70929116030,804545.9145,476557.3373,433000
70929116048,804546.0781,476486.7949,463900
70929116056,804546.4720000001,476416.7879,318600
70929116064,804549.5708,476338.5098,347900
70929116072,804539.8941,476256.0158,335500
70929116080,804510.1937,476194.5789,493100
70929116098,804459.5825,476146.0633,358800
70929116105,804401.2675,476095.3814,313400
70929116113,804324.9859999999,476068.9957,459400
70929116121,804222.1787,476068.9598,351200
70929116139,804212.0156,475969.1322,267100
70929116147,804296.8357,475951.7039,332300
70929116155,804339.552,475891.7662,222500
70929116163,804394.0117,475846.0204,250500
70929116171,804436.8281,475947.451,424000
70929116189,804491.9708,475991.0727,301400
70929116197,804554.8937,476033.1563,357800
70929116204,804659.449,476026.3483,312700
70929116212,804643.7351,476122.5193,356600
70929116220,804661.882,476206.9141,312200
70929116238,804661.8704,476276.80100000004,337400
70929116246,804661.8024,476346.63700000005,330700
70929116254,804662.1376,476416.8146,268200
70929116262,804662.0299,476487.1289,335400
70929116270,804662.2234,476557.8444,313000
70929116288,804663.2372,476641.7955,305700
70929116296,804679.5896,476750.0168,417100
70929117012,805202.6157,476631.533,308000
70929117020,805199.8617,476751.8147,302100
70929117038,805149.5477,476751.0065,349000
70929117046,805099.5632,476750.6233,408500
70929117054,805050.3965,476750.0449,422900
70929117062,805000.6956,476749.3894,350800
70929117070,804950.1058,476748.7565,476000
70929117088,804900.1001,476748.3528,351900
70929117096,804850.4511,476747.6997,380000
70929117103,804800.7448,476747.0636,311200
70929117111,804803.5214,476627.4881,398800
70929117129,804853.4512,476628.0385,403100
70929117137,804902.9277,476628.6045,527200
70929117145,804952.9601,476628.9161,266800
70929117153,805003.8481,476629.4614,328600
70929117161,805053.4748,476630.0306,349900
70929117179,805102.2947,476630.5186,344800
70929117187,805152.3543,476630.8102,335700
70929118010,805152.6664,476450.3523,245300
70929118028,805102.7666,476449.964,368200
70929118036,805052.8586,476449.5735,328000
70929118044,805002.9506,476449.1829,338900
70929118052,804953.0426,476448.7925,328900
70929118060,804903.1346,476448.4019,370700
70929118078,804853.2048,476448.01700000005,343700
70929118086,804803.2532,476447.6261,344800
70929118094,804803.1642,476327.9507,297700
70929118101,804853.1188,476328.2654,319300
70929118119,804903.0662,476328.5739,327200
70929118127,804953.0063,476328.8883,323500
70929118135,805002.9464,476329.2028,280300
70929118143,805052.8865,476329.5172,251500
70929118151,805102.8267,476329.8315,306100
70929118169,805152.7640000001,476330.1438,282800
70929118177,805202.7311,476330.4844,391700
70929118185,805202.6554,476450.7695,311300
70929119018,805152.4094,476150.0963,294000
70929119026,805101.9409,476149.8398,255000
70929119034,805052.5449,476149.6108,351800
70929119042,805003.6973,476149.2629,277600
70929119050,804953.3785,476148.9672,295200
70929119068,804902.6497,476148.7398,202100
70929119076,804853.0215,476148.2966,277400
70929119084,804803.3625,476148.1372,273000
70929119092,804804.6579999999,476028.4807,315400
70929119117,804904.1454,476029.0403,250500
70929119125,804954.7499,476029.2448,383100
70929119133,805005.1181,476029.518,324000
70929119141,805063.8684,476029.8831,379300
70929119159,805138.6494,476030.2152,450800
70929119167,805204.0476,476030.5962,388500
70929119175,805202.5283,476150.4294,304400
70929120023,804687.5347,475839.7364,343800
70929120031,804630.2079,475822.5472,366900
70929120049,804577.5053,475793.6305,294000
70929120057,804533.7013,475745.1195,452800
70929120065,804484.7544,475688.3978,318800
70929121013,804186.0679,475776.8476,345600
70929121021,804145.2179,475669.325,334500
70929121039,804095.9594,475605.4577,276400
70929121047,804151.3378,475562.2114,387300
70929121055,804185.7842,475501.4396,279100
70929121063,804214.9506,475438.6626,309600
70929121071,804241.3451,475373.6337,290700
70929121089,804269.2876,475307.4199,315100
70929121097,804226.1196,475211.5431,323800
70929121104,804297.4908,475212.9129,346300
70929121112,804364.3474,475209.2886,327000
70929121120,804461.6657,475187.1576,199600
70929121138,804458.9823,475271.9896,377300
70929121146,804443.3267,475332.6524,342500
70929121154,804426.6286,475385.9598,366800
70929121162,804405.3882,475437.5723,384900
70929121170,804384.2984,475489.8184,410400
70929121188,804360.3658,475540.0668,405000
70929121196,804332.1731,475589.2177,309100
70929121203,804301.1119,475636.1236,429000
70929121211,804267.9651,475681.4621,417000
70929121229,804231.3151,475726.2573,369900
70929122011,803909.9258,475405.1039,293200
70929122029,803837.6773,475377.6519,294400
70929122037,803771.0647,475359.6709,318200
70929122045,803703.1624,475354.2426,239600
70929122053,803705.1256,475222.3354,295300
70929122061,803777.8163,475223.8777,303300
70929122079,803848.6831,475232.6904,378100
70929122087,803919.4685,475245.971,297600
70929122095,803987.5479,475220.1105,356200
70929122102,804075.4893,475200.3224,247600
70929122110,804067.782,475280.3047,199000
70929122128,804037.0049,475342.0098,321700
70929122136,804021.1569,475406.6528,317300
70929122144,803986.5503,475474.8743,305700
70929201013,802024.1722,477717.7754,252600
70929201021,802024.2266,477645.0248,350000
70929201039,802023.5665,477571.9079,317400
70929201047,802023.911,477499.5838,263800
70929201055,802117.7625,477424.4808,276500
70929201063,802118.4888,477354.2874,261700
70929201071,801998.3392,477258.4188,358100
70929201089,802067.3596,477257.5913,300900
70929201097,802147.1955,477255.9862,323500
70929201104,802231.1590000001,477254.7355,314500
70929201112,802315.9828,477256.6995,404800
70929201120,802409.025,477256.0346,264200
70929201138,802533.0373,477264.5172,395500
70929201146,802560.3588,477594.1089,223800
70929201154,802456.7518,477690.3248,436900
70929201162,802456.3445,477604.32700000005,376600
70929201170,802466.1987,477515.1684,477400
70929201188,802521.2629999999,477404.9107,515100
70929201196,802412.1613,477371.8955,432000
70929201203,802315.6020000001,477390.835,423500
70929201211,802270.3388,477495.9609,435100
70929201229,802270.3976,477565.0065,452700
70929201237,802270.0581,477631.8068,427000
70929201245,802269.429,477702.4541,382000
70929201253,802143.8464,477607.654,558100
70929202011,801838.9699,477718.1757,252300
70929202029,801725.0505,477675.9923,238100
70929202037,801648.3834,477692.8902,223200
70929202045,801648.4886,477574.37200000003,295400
70929202053,801670.3521,477479.6775,317200
70929202061,801687.7424,477401.3778,261500
70929202079,801680.4890000001,477323.589,304000
70929202087,801576.2127,477227.977,284000
70929202095,801647.6535,477225.0883,317400
70929202102,801724.5190000001,477224.5421,362800
70929202110,801800.4587,477226.8132,257300
70929202128,801875.9148,477232.0044,293700
70929202136,801839.2203,477322.2257,253300
70929202144,801839.7013,477399.3874,413700
70929202152,801823.3602,477479.3636,449600
70929202160,801801.493,477554.1081,382300
70929202178,801839.1332,477631.3278,327300
70929203019,801335.3053,477697.95399999997,363300
70929203027,801333.2459999999,477607.7315,296000
70929203035,801329.8467,477540.0809,240500
70929203043,801329.9578,477468.8934,246100
70929203051,801325.7184,477388.7027,318000
70929203069,801313.5908,477299.0021,302200
70929203077,801308.2435,477149.4913,263600
70929203085,801354.9054,477228.2948,243800
70929203093,801410.9174,477312.3934,270000
70929203100,801442.3041,477388.9561,260800
70929203118,801450.3964,477471.5913,267400
70929203126,801448.3712,477557.1485,281600
70929203134,801451.9327,477638.1484,283500
70929203142,801448.3094,477716.1401,282500
70929204017,801175.3211,477683.70399999997,249500
70929204025,801076.5914,477684.0249,354900
70929204033,800963.8745,477684.6468,280500
70929204041,800987.1364,477562.0418,276300
70929204059,800974.9245,477480.7492,266700
70929204067,800975.1839,477396.9377,249600
70929204075,800974.8454,477314.3443,263400
70929204083,800974.66,477230.6999,260700
70929204091,800974.3679,477147.5323,244800
70929204108,800974.2964,477065.761,279800
70929204116,800973.8001,476982.9671,285700
70929204124,800971.6309,476896.9082,349200
70929204132,801063.7099,476891.1602,303900
70929204140,801147.8168,476896.2635,287700
70929204158,801121.7508,476983.5091,317700
70929204166,801121.6895,477069.0228,304500
70929204174,801121.8185,477153.2737,296800
70929204182,801122.0269,477239.06799999997,440000
70929204190,801122.0806,477324.2872,277300
70929204207,801122.2879,477408.9308,276500
70929204215,801121.9928,477487.8723,314700
70929204223,801145.5082,477564.4748,275000
70929205015,800803.7119,477700.0795,256300
70929205057,800699.3833,477437.04299999995,282500
70929205065,800704.8568,477362.1613,271500
70929205073,800704.6538,477294.0757,267500
70929205081,800704.8463,477225.8648,266700
70929205099,800704.8619,477158.0045,294200
70929205106,800704.8346,477089.2204,267400
70929205114,800705.2733,477020.4635,268800
70929205122,800817.5920000001,477011.8516,292500
70929205130,800814.078,477093.4935,311900
70929205148,800814.4391,477171.8238,267800
70929205156,800814.8371,477251.5088,302400
70929205164,800815.0622,477332.2994,269500
70929205172,800811.4261,477410.2395,252000
70929205180,800810.0641,477482.2357,297500
70929205198,800801.532,477570.0345,299900
70929206013,800097.7092,477678.2625,280400
70929206055,799882.2346,477593.3329,252000
70929206063,799882.36,477528.2958,246100
70929206071,799882.3744,477463.8594,241600
70929206089,799882.5299,477399.2731,247000
70929206097,799882.5631,477335.2605,272000
70929206104,799882.5995,477270.4012,242100
70929206112,799882.8749,477205.0925,225000
70929206120,799882.6809,477140.8547,252000
70929206138,799849.6937,477048.2309,296000
70929206146,799916.7485,477047.1659,243300
70929206154,800019.1981,477018.1481,252000
70929206162,800019.4204,477087.6452,266500
70929206170,800019.3935,477158.352,413900
70929206188,800019.3664,477229.0587,249600
70929206196,800019.3394,477299.7653,248100
70929206203,800019.3125,477370.472,263200
70929206211,800019.2855,477441.1783,244700
70929206229,800020.4605,477513.3607,293600
70929206237,800021.9737,477583.6155,281300
70929207011,800531.354,477349.5275,254200
70929207087,800190.2601,477348.9684,270500
70929207095,800266.9806,477348.9076,283700
70929207102,800334.7248,477349.0461,285600
70929207110,800399.9878,477349.0455,293200
70929207128,800465.7369,477349.0532,302400
70929208019,800212.7488,477187.1278,255800
70929208027,800212.4275,477106.1174,300100
70929208035,800212.9077,477024.7447,0
70929208043,800312.3394,477045.2408,290000
70929208051,800384.5406,477045.29,241300
70929208069,800456.8157,477045.595,324000
70929208077,800528.2987,477046.3726,337100
70929208085,800528.4849,477167.2515,303300
70929208093,800456.8235,477167.5187,278300
70929208100,800384.772,477167.2812,289100
70929208118,800312.3468,477167.2941,307100
70929209017,800019.0377,476888.2814,267800
70929209025,799912.1191,476863.6928,300800
70929209033,799844.699,476863.4794,283900
70929209041,799882.7502,476769.6348,314500
70929209059,799882.3684,476703.07399999996,289200
70929209067,799882.7017,476632.7915,301700
70929209075,799882.4932,476560.6091,414800
70929209083,799882.503,476490.6734,294000
70929209091,799882.5783,476417.7907,281100
70929209108,799882.8097,476345.1063,364000
70929209116,799882.4757,476276.3486,290200
70929209124,799882.6992,476207.7532,298000
70929209132,799883.145,476135.4256,274600
70929209140,799882.4476,476063.1475,307000
70929209158,799883.0931,475991.2872,257400
70929209166,799882.6203,475918.5053,268100
70929209174,799883.0616,475848.12200000003,241500
70929209182,799883.1894,475778.20700000005,325900
70929209190,799900.3562,475697.4289,333400
70929209207,800010.7666,475753.3326,255200
70929209215,800029.2905,475837.3369,292000
70929209223,800020.2021,475908.3077,251300
70929209231,800019.6349,475978.4957,345800
70929209249,800019.4913,476048.6922,275000
70929209257,800019.7225,476118.6988,293200
70929209265,800019.5772,476188.51399999997,304600
70929209273,800019.4239,476258.528,274000
70929209281,800019.3337,476329.0646,266000
70929209299,800019.3952,476399.4514,257600
70929209306,800019.2789,476469.4621,260500
70929209314,800019.2105,476539.8483,241900
70929209322,800019.4389,476609.3489,291800
70929209330,800019.385,476678.6379,259900
70929209348,800019.3821,476748.646,244100
70929209356,800019.3794,476818.6542,291900
70929210014,800181.5241,476854.6231,306100
70929210022,800180.9953,476720.4691,277200
70929210030,800249.8619,476720.2641,265700
70929210048,800319.9779,476720.6089,240100
70929210056,800390.293,476720.8268,293700
70929210064,800460.6326,476721.1554,251500
70929210072,800530.0499,476721.8826,311700
70929210080,800529.9015,476855.9678,285800
70929210098,800460.1138,476856.3099,257000
70929210105,800389.5751,476855.987,290000
70929210113,800319.3091,476855.7789,281300
70929210121,800249.5428,476855.4434,247000
70929211012,800529.9,476524.3014,293000
70929211020,800460.0168,476524.7271,266700
70929211038,800390.7868,476524.4353,298500
70929211046,800320.8971,476524.1829,254800
70929211054,800250.7815,476523.9465,375000
70929211062,800181.4374,476523.19299999997,241900
70929211070,800210.0839,476419.8315,259800
70929211088,800194.3587,476338.6293,258800
70929211096,800198.7712,476240.6852,244000
70929211103,800268.4386,476306.8183,265100
70929211111,800319.7816,476374.5131,285200
70929211129,800390.953,476386.6836,248900
70929211137,800460.4609,476384.1893,244900
70929211145,800529.7184,476384.8814,249300
70929212010,801046.8604,476739.5955,262500
70929212028,800960.0089,476736.5292,350300
70929212036,800873.0717,476765.666,295700
70929212044,800798.4515,476798.1754,345600
70929212052,800704.9078,476891.414,276500
70929212060,800704.5121,476823.9017,292600
70929212078,800704.8131,476756.0564,232000
70929212086,800704.9227,476688.3861,326000
70929212094,800705.061,476620.2662,246000
70929212101,800705.1572,476551.6715,265100
70929212119,800705.4721,476483.6526,300800
70929212127,800705.5383,476415.4572,292800
70929212135,800702.9683,476343.5943,246100
70929212143,800797.5402,476423.8272,324800
70929212151,800827.4781,476503.1075,296100
70929212169,800848.4022,476574.0483,317500
70929212177,800893.7493,476620.268,343000
70929212185,800967.4923,476655.0685,269300
70929213018,801204.1281,476208.3236,248600
70929213026,801130.0373,476342.1626,309400
70929213034,801192.2993,476466.3315,254000
70929213042,801196.6377,476549.3009,266100
70929213050,801195.4928,476637.2026,310000
70929213068,801119.4027,476540.3,273000
70929213076,801077.6618,476459.2266,230800
70929213084,800987.1161,476349.3955,273000
70929213092,800927.0756,476287.7361,268600
70929213109,800879.2511,476216.3124,270900
70929213117,800963.8704,476209.6311,284200
70929213125,801044.4518,476209.0924,245300
70929213133,801124.4806,476208.7585,242300
70929214016,801442.1063,477004.3303,295200
70929214024,801398.4987,476917.26200000005,318500
70929214032,801357.6011,476845.19899999996,323300
70929214040,801366.5252,476762.8591,290500
70929214058,801366.2264,476677.7441,260200
70929214066,801366.1803,476592.6211,311600
70929214074,801365.9875,476508.1457,322400
70929214082,801344.5495,476402.7851,295200
70929214090,801426.464,476394.4586,347500
70929214107,801504.291,476416.1526,288500
70929214115,801495.8072,476502.6523,287800
70929214123,801496.1815,476578.0842,273200
70929214131,801496.5348,476653.0291,324300
70929214149,801497.1048,476727.9487,348900
70929214157,801497.5406,476801.6464,296700
70929214165,801504.3573,476879.2701,306100
70929214173,801521.4213,476973.475,339200
